| | Grandia [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02124
| | Grandia [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02125
| | Grandia [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-91205
| | Grandia [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-91206
| | Grandia [Prelude 1] | | PlayStation | | NTSC (JP) | SLPM-80297
| | Grandia [Prelude 2] | | PlayStation | | NTSC (JP) | SLPM-80436
| | Granstream Saga, The | | PlayStation | | NTSC (JP) | SCPS-10046
| | Granstream Saga, The | | PlayStation | | NTSC (JP) | SCPS-45148
| | Granstream Saga, The [Trial Version] | | PlayStation | | NTSC (JP) | PCPX-96087
| | Granutou Daibouken | | PlayStation | | NTSC (JP) | SLPS-01624
| | Great Battle VI, The | | PlayStation | | NTSC (JP) | SLPS-00719
| | Great Hits | | PlayStation | | NTSC (JP) | SLPM-86125
| | Great Hits [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80313
| | Great Peak | | PlayStation | | NTSC (JP) | SCPS-10058
| | Great Rugby [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91417
| | Great Rugby '98 | | PlayStation | | NTSC (JP) | SLPS-01268
| | Great Rugby '98 [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02057
| | Grid Runner | | PlayStation | | NTSC (JP) | SLPS-00659
| | Grille Logic | | PlayStation | | NTSC (JP) | SLPS-00211
| | Gritz - The Primordial Adventure | | PlayStation | | NTSC (JP) | SLPS-00615
| | Groove Adventure Rave - Mikan no Hiseki | | PlayStation | | NTSC (JP) | SLPM-87138
| | Groove Adventure Rave - Mikan no Hiseki [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-87203
| | Groove Adventure Rave - Mikan no Hiseki [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-87288
| | Groove Adventure Rave - Yukyu no Kizuna | | PlayStation | | NTSC (JP) | SLPM-87011
| | Groove Adventure Rave - Yukyu no Kizuna [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87289
| | Groove Jigoku V | | PlayStation | | NTSC (JP) | SLPS-01205
| | Ground Stroke - Advanced Tennis Game | | PlayStation | | NTSC (JP) | SLPS-00088
| | Growlanser [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02380
| | Growlanser [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02381
| | Growlanser [Atlus Best Collection] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-03240
| | Growlanser [Atlus Best Collection] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-03241
| | Growth or Devolution - G.O.D. Pure | | PlayStation | | NTSC (JP) | SLPS-00944
| | GT - All Japan Touring Car Championship | | PlayStation | | NTSC (JP) | SLPS-00219
| | GT - Straight Victory | | PlayStation | | NTSC (JP) | SLPS-01310
| | Guardian Recall [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01297
| | Guardian Recall [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01298
| | Gubble | | PlayStation | | NTSC (JP) | SLPS-01537
| | Gucho de Park - Theme Park Monogatari | | PlayStation | | NTSC (JP) | SLPS-00626
| | Gucho de Park - Theme Park Monogatari [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91066
| | Gucho de Park - Theme Park Monogatari [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91476
| | Guguthropus | | PlayStation | | NTSC (JP) | SLPM-86148
| | Guguthropus [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80365
| | Guilty Gear | | PlayStation | | NTSC (JP) | SLPS-01357
| | Guilty Gear [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80302
| | Guilty Gear Fukkokuban [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02273
| | Guitar Freaks | | PlayStation | | NTSC (JP) | SCPS-45422
| | Guitar Freaks | | PlayStation | | NTSC (JP) | SLPM-86265
| | Guitar Freaks [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86577
| | Guitar Freaks Append 2nd Mix | | PlayStation | | NTSC (JP) | SLPM-86446
| | Gunbalina - Point Blank 3 | | PlayStation | | NTSC (JP) | SLPS-03100
| | Gunbare! Game Tengoku | | PlayStation | | NTSC (JP) | SLPS-01322
| | Gunbarl | | PlayStation | | NTSC (JP) | SCPS-45299
| | Gunbarl | | PlayStation | | NTSC (JP) | SLPS-01500
| | Gunbarl [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91195
| | Gunbird | | PlayStation | | NTSC (JP) | SLPS-00157
| | Gunbullet | | PlayStation | | NTSC (JP) | SLPS-00930
| | Gunbullet [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91147
| | Gunbullet [with Guncon] | | PlayStation | | NTSC (JP) | SLPS-00929
| | Gundam - The Battle Master | | PlayStation | | NTSC (JP) | SLPS-00883
| | Gundam - The Battle Master [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80107
| | Gundam - The Battle Master 2 | | PlayStation | | NTSC (JP) | SCPS-45172
| | Gundam - The Battle Master 2 | | PlayStation | | NTSC (JP) | SLPS-01286
| | Gundam 0079 - The War for Earth [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-45045
| | Gundam 0079 - The War for Earth [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-45046
| | Gundam 0079 - War for the Earth [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00815
| | Gundam 0079 - War for the Earth [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00816
| | Gundam Battle Assault | | PlayStation | | NTSC (JP) | SLPM-86746
| | Gundress [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02512
| | Gundress [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02513
| | Gungage | | PlayStation | | NTSC (JP) | SCPS-45408
| | Gungage | | PlayStation | | NTSC (JP) | SLPM-86233
| | Gung-Ho Brigade | | PlayStation | | NTSC (JP) | SLPS-01902
| | Gung-Ho Brigade [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80324
| | Gunner's Heaven | | PlayStation | | NTSC (JP) | SCPS-10006
| | Gunnm - Kasei no Kioku | | PlayStation | | NTSC (JP) | SLPS-01408
| | Gunparade March | | PlayStation | | NTSC (JP) | SCPS-10136
| | Gunpey | | PlayStation | | NTSC (JP) | SLPS-02485
| | Gunship | | PlayStation | | NTSC (JP) | SLPS-00495
| | Guntu - Western Front - June 1944 | | PlayStation | | NTSC (JP) | SLPS-01106
| | Gussun Oyoyo | | PlayStation | | NTSC (JP) | SLPS-00041
| | Gussun Oyoyo [Maruan Series 3] | | PlayStation | | NTSC (JP) | SLPS-02723
| | Gussun Paradise | | PlayStation | | NTSC (JP) | SLPS-00588
| | Hai-Shin 2 | | PlayStation | | NTSC (JP) | SLPM-86066
| | Hai-Shin 2 [Digicube Best Selection] | | PlayStation | | NTSC (JP) | SLPS-02432
| | Hai-Shin 2 [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91496
| | Hajime no Ippo - The Fighting! | | PlayStation | | NTSC (JP) | SLPS-00945
| | Hajime no Ippo - The Fighting! [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91063
| | Hakaioh - King of Crusher | | PlayStation | | NTSC (JP) | SLPS-01677
| | Hamster Club I | | PlayStation | | NTSC (JP) | SLPS-03266
| | Hamster Monogatari | | PlayStation | | NTSC (JP) | SLPS-02724
| | Hamster Monogatari EPV [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03527
| | Hamster no Odekake | | PlayStation | | NTSC (JP) | SLPS-03103
| | Hamunaptra - The Mummy | | PlayStation | | NTSC (JP) | SLPM-86662
| | Hana to Ryuu | | PlayStation | | NTSC (JP) | SLPS-01532
| | Hana to Ryuu - Hanafuda Mahjong [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87062
| | Hanabi Fantast | | PlayStation | | NTSC (JP) | SLPS-01439
| | Hanabi Fantast [Magical 1500 Series] | | PlayStation | | NTSC (JP) | SLPS-03080
| | Hanabi Fantast [Trial Version] | | PlayStation | | NTSC (JP) | PAPX-90048
| | Hanafuda & Card Game [Nice Price Series Vol.03] | | PlayStation | | NTSC (JP) | SLPS-03369
| | Hanafuda [Hyper Value 2800] | | PlayStation | | NTSC (JP) | SLPM-86417
| | Hanafuda Exact 3D | | PlayStation | | NTSC (JP) | SLPS-01747
| | Hanafuda Graffiti - Koi Monogatari | | PlayStation | | NTSC (JP) | SLPS-00367
| | Hanafuda Graffiti - Koi Monogatari [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87083
| | Hanafuda II [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86319
| | Happy Diet | | PlayStation | | NTSC (JP) | SLPS-03182
| | Happy Hotel | | PlayStation | | NTSC (JP) | SCPS-45145
| | Happy Hotel | | PlayStation | | NTSC (JP) | SLPS-01110
| | Happy Jogging in Hawaii [Stepping Controller] | | PlayStation | | NTSC (JP) | SLPS-03306
| | Happy Salvage [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02821
| | Happy Salvage [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02822
| | Hard Blow | | PlayStation | | NTSC (JP) | SLPM-86043
| | Hard Boiled | | PlayStation | | NTSC (JP) | SLPS-01484
| | Hard Edge | | PlayStation | | NTSC (JP) | SLPS-01733
| | Hard Edge [Sunkore Best] | | PlayStation | | NTSC (JP) | SLPS-02692
| | Hard Edge [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03270
| | Hard Rock Cab | | PlayStation | | NTSC (JP) | SLPS-00224
| | Hardball 5 | | PlayStation | | NTSC (JP) | SLPS-00571
| | Harlem Beat - You're The One | | PlayStation | | NTSC (JP) | SLPM-86329
| | Harmful Park | | PlayStation | | NTSC (JP) | SLPS-00498
| | Harry Potter to Himitsu no Heya | | PlayStation | | NTSC (JP) | SLPS-03492
| | Harry Potter to Kenja no Ishi | | PlayStation | | NTSC (JP) | SLPS-03355
| | Harukanaru Toki no Naka de | | PlayStation | | NTSC (JP) | SLPM-86466
| | Harukanaru Toki no Naka de - Banjou Yuugi | | PlayStation | | NTSC (JP) | SLPM-87242
| | Harukanaru Toki no Naka de - Banjou Yuugi [Koei Teiban Series] | | PlayStation | | NTSC (JP) | SLPM-87351
| | Harukanaru Toki no Naka de - Banjou Yuugi [Premium Box] | | PlayStation | | NTSC (JP) | SLPM-87241
| | Harukanaru Toki no Naka de [Koei The Best] | | PlayStation | | NTSC (JP) | SLPM-87349
| | Harukanaru Toki no Naka de [Premium Box] | | PlayStation | | NTSC (JP) | SLPM-86465
| | Harukaze Sentai V-Force [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-00578
| | Harukaze Sentai V-Force [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-00579
| | Harukaze Sentai V-Force [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-00580
| | Harukaze Sentai V-Force [Ving Best] [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-02340
| | Harukaze Sentai V-Force [Ving Best] [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-02341
| | Harukaze Sentai V-Force [Ving Best] [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-02342
| | Harvest Moon for Girls - Bokujou Monogatari | | PlayStation | | NTSC (JP) | SLPS-03087
| | Hashiriya - Ookamitachi no Densetsu | | PlayStation | | NTSC (JP) | SLPS-00704
| | Hatsukoi Barentain | | PlayStation | | NTSC (JP) | SLPS-00831
| | Hatsukoi Barentain Special | | PlayStation | | NTSC (JP) | SLPS-01452
| | Haunted Junction - Seitokai Badge wo Oe! | | PlayStation | | NTSC (JP) | SLPS-00668
| | Heart of Darkness [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01908
| | Heart of Darkness [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01909
| | Heaven's Gate | | PlayStation | | NTSC (JP) | SLPS-00667
| | Hebereke Station Popoitto | | PlayStation | | NTSC (JP) | SLPS-00044
| | Hebereke Station Popoitto [Sunkore Best] | | PlayStation | | NTSC (JP) | SLPS-02051
| | Hebereke Station Popoitto [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03299
| | Heisa Byouin | | PlayStation | | NTSC (JP) | SLPS-02714
| | Heisa Byouin [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03159
| | Heiwa Otenki Studio, The | | PlayStation | | NTSC (JP) | SLPS-03178
| | Heiwa Pachinko Daisuki | | PlayStation | | NTSC (JP) | SLPS-00413
| | Heiwa Pachinko Graffiti Vol.1 | | PlayStation | | NTSC (JP) | SLPS-02374
| | Heiwa Pachinko Graffiti Vol.2 | | PlayStation | | NTSC (JP) | SLPS-02495
| | Heiwa Parlor! Pro Bundori King Special | | PlayStation | | NTSC (JP) | SLPS-03373
| | Heiwa Parlor! Pro Dolphin Ring Special | | PlayStation | | NTSC (JP) | SLPS-02689
| | Heiwa Parlor! Pro Fujiko ni Omakase Special | | PlayStation | | NTSC (JP) | SLPS-03105
| | Heiwa Parlor! Pro Inakappe Taishou Special | | PlayStation | | NTSC (JP) | SLPS-02870
| | Heiwa Parlor! Pro Lupin Sansei Special | | PlayStation | | NTSC (JP) | SLPS-02541
| | Heiwa Parlor! Pro Tsunatori Monogatari Special | | PlayStation | | NTSC (JP) | SLPS-03370
| | Heiwa Parlor! Pro Western Special | | PlayStation | | NTSC (JP) | SLPS-02574
| | Helix - Fear Effect [Disc1of4] | | PlayStation | | NTSC (JP) | SLPS-03340
| | Helix - Fear Effect [Disc2of4] | | PlayStation | | NTSC (JP) | SLPS-03341
| | Helix - Fear Effect [Disc3of4] | | PlayStation | | NTSC (JP) | SLPS-03342
| | Helix - Fear Effect [Disc4of4] | | PlayStation | | NTSC (JP) | SLPS-03343
| | Hello Kitty - Kitty the Kool! | | PlayStation | | NTSC (JP) | SLPM-86140
| | Hello Kitty - Kitty the Kool! | | PlayStation | | NTSC (JP) | SLPS-01566
| | Hello Kitty - White Present | | PlayStation | | NTSC (JP) | SLPS-01766
| | Hello Kitty no Cube de Cute | | PlayStation | | NTSC (JP) | SLPS-01427
| | Hello Kitty no Cube de Cute [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02455
| | Hello Kitty no Cube de Cute [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80244
| | Hello Kitty no Oshaberi ABC | | PlayStation | | NTSC (JP) | SLPM-86905
| | Hello Kitty no Oshaberi ABC [with Kittychan Controller] | | PlayStation | | NTSC (JP) | SLPM-86904
| | Henry Explorers | | PlayStation | | NTSC (JP) | SLPM-86021
| | Heracles no Daibouken | | PlayStation | | NTSC (JP) | SLPS-01061
| | Hermie Hopperhead | | PlayStation | | NTSC (JP) | SCPS-10012
| | Hermie Hopperhead - Scrap Panic [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91016
| | Hermie Hopperhead [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91016
| | Hermie Hopperhead [Trial Version] | | PlayStation | | NTSC (JP) | PAPX-90004
| | Heroine Dream | | PlayStation | | NTSC (JP) | SLPS-00471
| | Heroine Dream [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-00470
| | Heroine Dream [Loved.2 Reprint] | | PlayStation | | NTSC (JP) | SLPS-02264
| | Heroine Dream 2 | | PlayStation | | NTSC (JP) | SLPS-01376
| | Heroine Dream 2 [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02933
| | Hexamoon Guardians [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02641
| | Hexamoon Guardians [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02642
| | Hexen - Beyond Heretic | | PlayStation | | NTSC (JP) | SLPS-00972
| | High School of Blitz | | PlayStation | | NTSC (JP) | SLPS-02351
| | Hi-Hou-oh | | PlayStation | | NTSC (JP) | SLPS-00821
| | Hikari no Shima | | PlayStation | | NTSC (JP) | SLPS-02305
| | Hikaru no Go - Heian Gensou Ibunroku | | PlayStation | | NTSC (JP) | SLPM-87059
| | Hikaru no Go - Heian Gensou Ibunroku [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-87273
| | Hikaru no Go - Insei Choujou Kessen | | PlayStation | | NTSC (JP) | SLPM-87199
| | Hikaru no Go - Insei Choujou Kessen [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-87321
| | Himiko-den - Renge [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01890
| | Himiko-den - Renge [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01891
| | Himiko-den - Renge [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01892
| | Himiko-den - Renge [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80390
| | Himitsu Kessha Q | | PlayStation | | NTSC (JP) | SLPS-01334
| | Himitsu Sentai Metamor V Deluxe [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01626
| | Himitsu Sentai Metamor V Deluxe [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01627
| | Hi-Octane | | PlayStation | | NTSC (JP) | SLPS-00171
| | Hissatsu Pachinko Station | | PlayStation | | NTSC (JP) | SLPS-00112
| | Hissatsu Pachinko Station - Classic | | PlayStation | | NTSC (JP) | SLPS-01963
| | Hissatsu Pachinko Station - Classic 2 | | PlayStation | | NTSC (JP) | SLPS-02678
| | Hissatsu Pachinko Station - Monster House Special | | PlayStation | | NTSC (JP) | SLPS-01577
| | Hissatsu Pachinko Station [Sunsoft Best] | | PlayStation | | NTSC (JP) | SLPS-01668
| | Hissatsu Pachinko Station 10 | | PlayStation | | NTSC (JP) | SLPS-02990
| | Hissatsu Pachinko Station 2 | | PlayStation | | NTSC (JP) | SLPS-01185
| | Hissatsu Pachinko Station 3 | | PlayStation | | NTSC (JP) | SLPS-01741
| | Hissatsu Pachinko Station 3 [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-01702
| | Hissatsu Pachinko Station 4 | | PlayStation | | NTSC (JP) | SLPS-01907
| | Hissatsu Pachinko Station 4 [Sunkore Best] | | PlayStation | | NTSC (JP) | SLPS-03077
| | Hissatsu Pachinko Station 5 | | PlayStation | | NTSC (JP) | SLPS-02097
| | Hissatsu Pachinko Station 6 | | PlayStation | | NTSC (JP) | SLPS-02144
| | Hissatsu Pachinko Station 7 | | PlayStation | | NTSC (JP) | SLPS-02408
| | Hissatsu Pachinko Station 8 | | PlayStation | | NTSC (JP) | SLPS-02677
| | Hissatsu Pachinko Station 9 | | PlayStation | | NTSC (JP) | SLPS-02765
| | Hissatsu Pachinko Station Now | | PlayStation | | NTSC (JP) | SLPS-02284
| | Hissatsu Pachinko Station Now 2 | | PlayStation | | NTSC (JP) | SLPS-02511
| | Hissatsu Pachinko Station Now 3 | | PlayStation | | NTSC (JP) | SLPS-02558
| | Hissatsu Pachinko Station Now 4 | | PlayStation | | NTSC (JP) | SLPS-02721
| | Hissatsu Pachinko Station Now 5 | | PlayStation | | NTSC (JP) | SLPS-02856
| | Hissatsu Pachinko Station Now 6 | | PlayStation | | NTSC (JP) | SLPS-02999
| | Hissatsu Pachinko Station Now 7 | | PlayStation | | NTSC (JP) | SLPS-03107
| | Hissatsu Pachinko Station Now 8 | | PlayStation | | NTSC (JP) | SLPS-03129
| | Hissatsu Pachinko Station Now 9 | | PlayStation | | NTSC (JP) | SLPS-03365
| | Hissatsu Pachinko Station Petit | | PlayStation | | NTSC (JP) | SLPS-02283
| | Hissatsu Pachinko Station Petit 2 | | PlayStation | | NTSC (JP) | SLPS-02493
| | Hissatsu Pachinko Station SP 2 - Toyomaru Special | | PlayStation | | NTSC (JP) | SLPS-02984
| | Hissatsu Pachinko Station SP 3 | | PlayStation | | NTSC (JP) | SLPS-03339
| | Hissatsu Pachi-Slot Station | | PlayStation | | NTSC (JP) | SLPS-01551
| | Hissatsu Pachi-Slot Station [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03022
| | Hissatsu Pachi-Slot Station 2 | | PlayStation | | NTSC (JP) | SLPS-02355
| | Hissatsu Pachi-Slot Station 3 | | PlayStation | | NTSC (JP) | SLPS-02683
| | Hissatsu Pachi-Slot Station 4 | | PlayStation | | NTSC (JP) | SLPS-02799
| | Hissatsu Pachi-Slot Station 5 | | PlayStation | | NTSC (JP) | SLPS-03030
| | Hissatsu Pachi-Slot Station SP | | PlayStation | | NTSC (JP) | SLPS-02494
| | Hissatsu Pachi-Slot Station SP 2 - The Tetra | | PlayStation | | NTSC (JP) | SLPS-02948
| | Hit Back | | PlayStation | | NTSC (JP) | SLPS-01361
| | Hive Wars, The [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00325
| | Hive Wars, The [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00326
| | Hiza no Ue no Partner - Kitty On Your Lap | | PlayStation | | NTSC (JP) | SLPS-01302
| | Hiza no Ue no Partner - Kitty On Your Lap [Loved.3 Reprint] | | PlayStation | | NTSC (JP) | SLPS-02317
| | Hokuto no Ken - Seikimatsu Kyuuseishu Densetsu | | PlayStation | | NTSC (JP) | SLPS-02993
| | Hokuto no Ken (Fist of the North Star) | | PlayStation | | NTSC (JP) | SLPS-00369
| | Home Doctor | | PlayStation | | NTSC (JP) | SLPS-01075
| | Honkaku 4-nin-uchi Pro Mahjong - Mahjong Oh | | PlayStation | | NTSC (JP) | SLPS-02741
| | Honkaku Hanafuda | | PlayStation | | NTSC (JP) | SLPS-01656
| | Honkaku Hanafuda [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03119
| | Honkaku Igo | | PlayStation | | NTSC (JP) | SLPS-00986
| | Honkaku Pro Mahjong - Shin Tetsuman | | PlayStation | | NTSC (JP) | SLPS-02802
| | Honkaku Shogi - Shogi Oh | | PlayStation | | NTSC (JP) | SLPS-01594
| | Honkaku Shogi Shinan [Nice Price Series Vol.02] | | PlayStation | | NTSC (JP) | SLPS-03352
| | Honoo no Challenger - Denryuu Irairabou Returns [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80229
| | Honya | | PlayStation | | NTSC (JP) | SLPS-01273
| | Hooockey!! [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86488
| | Horiate Kun | | PlayStation | | NTSC (JP) | SLPS-02226
| | Horned Owl | | PlayStation | | NTSC (JP) | SCPS-10016
| | Horned Owl [Limited Edition with Light Gun] | | PlayStation | | NTSC (JP) | SCPS-10017
| | Hoshi de Hakken!! Tamagotchi | | PlayStation | | NTSC (JP) | SLPS-01250
| | Hoshi no Mahoroba | | PlayStation | | NTSC (JP) | SLPS-03267
| | Hoshi no Oka Gakuen Monogatari - Gakuensai | | PlayStation | | NTSC (JP) | SLPS-01638
| | Hoshi no Oka Gakuen Monogatari - Gakuensai [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80284
| | Hoshigami - Shizumiyuku Aoki Daichi | | PlayStation | | NTSC (JP) | SLPS-02904
| | Hot Blooded Family (Thermal Blood - Parent & Child) - Nekketsu Oyako | | PlayStation | | NTSC (JP) | SLPS-00006
| | Houma Hunter Lime - Special Collection Vol.1 | | PlayStation | | NTSC (JP) | SLPS-00020
| | Houma Hunter Lime - Special Collection Vol.2 | | PlayStation | | NTSC (JP) | SLPS-00085
| | Houma Hunter Lime with Paint Maker | | PlayStation | | NTSC (JP) | SLPS-00589
| | Houshinengi | | PlayStation | | NTSC (JP) | SLPS-01547
| | Houshinengi [Koei The Best] | | PlayStation | | NTSC (JP) | SLPM-87128
| | Housoukyouku, The - Satelli TV [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86961
